"Julian.Day","Depth","Simulated","Observed"
"2015-01-02","1",4.58,5.50333333333333
"2015-01-02","2",4.6,5.5
"2015-01-02","3",4.6,5.5
"2015-01-02","4",4.6,5.5
"2015-01-02","5",4.6,5.51
"2015-01-02","6",4.6,5.51
"2015-01-02","7",4.6,5.51
"2015-01-02","8",4.6,5.51
"2015-01-02","9",4.6,5.51
"2015-01-02","10",4.6,5.51
"2015-01-02","11",4.6,5.51
"2015-01-02","12",4.6,5.51
"2015-01-02","13",4.6,5.51
"2015-01-02","14",4.6,5.51
"2015-01-02","15",4.6,5.51
"2015-01-02","16",4.6,5.51
"2015-01-02","17",4.6,5.51
"2015-01-02","18",4.6,5.51
"2015-01-02","19",4.6,5.51
"2015-01-02","20",4.6,5.51
"2015-01-02","21",4.6,5.51
"2015-01-02","22",4.6,5.51
"2015-01-02","23",4.6,5.514
"2015-01-02","24",4.6,5.52
"2015-01-02","25",4.6,5.52
"2015-01-02","26",4.6,5.52
"2015-01-02","27",4.6,5.52
"2015-01-02","28",4.6,5.515
"2015-01-02","29",4.6,5.51
"2015-01-02","30",4.6,5.52
"2015-01-02","31",4.6,5.515
"2015-01-02","32",4.6,5.52
"2015-01-02","33",4.6,5.52
"2015-01-02","34",4.6,5.52
"2015-01-02","35",4.6,5.52
"2015-01-02","36",4.6,5.52
"2015-01-02","37",4.6,5.52
"2015-01-02","38",4.6,5.52
"2015-01-02","39",4.6,5.51
"2015-01-02","40",4.6,5.51
"2015-01-02","41",4.6,5.51
"2015-01-02","42",4.6,5.51
"2015-01-02","43",4.6,5.51
"2015-01-02","44",4.6,5.51
"2015-01-02","45",4.6,5.51
"2015-01-02","46",4.6,5.51
"2015-01-02","47",4.6,5.51
"2015-01-02","48",4.6,5.51
"2015-01-02","49",4.6,5.52
"2015-01-02","50",4.6,5.52
"2015-01-02","51",4.6,5.52
"2015-01-02","52",4.6,5.52
"2015-01-02","53",4.6,5.52
"2015-01-02","54",4.6,5.52
"2015-01-02","55",4.6,5.51
"2015-01-02","56",4.6,5.51
"2015-01-02","57",4.6,5.51
"2015-01-21","1",2.09,4.66857142857143
"2015-01-21","2",2.47,4.5925
"2015-01-21","3",2.88,4.53666666666667
"2015-01-21","4",2.96,4.5175
"2015-01-21","5",3.04,4.5075
"2015-01-21","6",3.08,4.5
"2015-01-21","7",3.12,4.5
"2015-01-21","8",3.16,4.5
"2015-01-21","9",3.21,4.5025
"2015-01-21","10",3.24,4.5
"2015-01-21","11",3.27,4.5
"2015-01-21","12",3.3,4.5
"2015-01-21","13",3.33,4.5075
"2015-01-21","14",3.36,4.5
"2015-01-21","15",3.39,4.49666666666667
"2015-01-21","16",3.41,4.49666666666667
"2015-01-21","17",3.44,4.49
"2015-01-21","18",3.47,4.49
"2015-01-21","19",3.5,4.48
"2015-01-21","20",3.53,4.48333333333333
"2015-01-21","21",3.56,4.48
"2015-01-21","22",3.59,4.48
"2015-01-21","23",3.61,4.48333333333333
"2015-01-21","24",3.63,4.48
"2015-01-21","25",3.65,4.48
"2015-01-21","26",3.66,4.49
"2015-01-21","27",3.67,4.49
"2015-01-21","28",3.68,4.4825
"2015-01-21","29",3.69,4.48
"2015-01-21","30",3.7,4.48
"2015-01-21","31",3.7,4.48
"2015-01-21","32",3.71,4.48
"2015-01-21","33",3.71,4.48
"2015-01-21","34",3.72,4.48
"2015-01-21","35",3.72,4.48
"2015-01-21","36",3.73,4.48
"2015-01-21","37",3.73,4.48
"2015-01-21","38",3.73,4.48
"2015-01-21","39",3.74,4.48
"2015-01-21","40",3.74,4.48
"2015-01-21","41",3.74,4.47666666666667
"2015-01-21","42",3.75,4.47666666666667
"2015-01-21","43",3.75,4.48
"2015-01-21","44",3.75,4.48
"2015-01-21","45",3.76,4.48
"2015-01-21","46",3.76,4.48
"2015-01-21","47",3.77,4.48
"2015-01-21","48",3.77,4.4825
"2015-01-21","49",3.78,4.48
"2015-01-21","50",3.78,4.48333333333333
"2015-01-21","51",3.78,4.48333333333333
"2015-01-21","52",3.79,4.48
"2015-01-21","53",3.79,4.48
"2015-01-21","54",3.8,4.47666666666667
"2015-01-21","55",3.8,4.475
"2015-01-21","56",3.81,4.475
"2015-01-21","57",3.81,4.47
"2015-01-21","58",3.81,4.46
"2015-01-21","59",3.81,4.46
"2015-01-21","60",3.82,4.46
"2015-01-30","0",1.15,3.44
"2015-01-30","1",1.21,3.465
"2015-01-30","2",1.22,3.48
"2015-01-30","3",1.22,3.47
"2015-01-30","4",1.22,3.48333333333333
"2015-01-30","5",1.22,3.505
"2015-01-30","6",1.22,3.52
"2015-01-30","7",1.22,3.53
"2015-01-30","8",1.23,3.5475
"2015-01-30","9",1.24,3.55
"2015-01-30","10",1.27,3.55
"2015-01-30","11",1.45,3.55
"2015-01-30","12",1.82,3.55
"2015-01-30","13",2.14,3.55
"2015-01-30","14",2.18,3.55
"2015-01-30","15",2.18,3.54
"2015-01-30","16",2.26,3.555
"2015-01-30","17",2.39,3.56
"2015-01-30","18",2.5,3.565
"2015-01-30","19",2.58,3.56
"2015-01-30","20",2.67,3.555
"2015-01-30","21",2.76,3.565
"2015-01-30","22",2.83,3.57
"2015-01-30","23",2.9,3.57
"2015-01-30","24",2.97,3.57
"2015-01-30","25",3.03,3.57
"2015-01-30","26",3.09,3.57
"2015-01-30","27",3.14,3.555
"2015-01-30","28",3.2,3.55
"2015-01-30","29",3.25,3.56
"2015-01-30","30",3.29,3.56
"2015-01-30","31",3.34,3.57
"2015-01-30","32",3.38,3.56333333333333
"2015-01-30","33",3.41,3.57
"2015-01-30","34",3.45,3.57
"2015-01-30","35",3.48,3.58
"2015-01-30","36",3.51,3.58
"2015-01-30","37",3.54,3.59
"2015-01-30","38",3.56,3.59
"2015-01-30","39",3.59,3.58
"2015-01-30","40",3.61,3.585
"2015-01-30","41",3.62,3.59
"2015-01-30","42",3.64,3.59
"2015-01-30","43",3.66,3.59
"2015-01-30","44",3.67,3.595
"2015-01-30","45",3.68,3.6
"2015-01-30","46",3.69,3.59
"2015-01-30","47",3.7,3.58333333333333
"2015-01-30","48",3.71,3.59
"2015-01-30","49",3.72,3.59
"2015-01-30","50",3.72,3.59
"2015-01-30","51",3.73,3.585
"2015-01-30","52",3.73,3.585
"2015-01-30","53",3.74,3.59
"2015-01-30","54",3.74,3.59
"2015-01-30","55",3.75,3.6
"2015-01-30","56",3.75,3.585
"2015-01-30","57",3.75,3.585
"2015-01-30","58",3.76,3.59
"2015-01-30","59",3.76,3.59
"2015-01-30","60",3.76,3.59
"2015-01-30","61",3.77,3.59
"2015-02-04","0",0.32,2.02
"2015-02-04","1",0.55,2.365
"2015-02-04","2",0.65,2.98666666666667
"2015-02-04","3",0.66,3.1425
"2015-02-04","4",0.75,3.17333333333333
"2015-02-04","5",0.97,3.18
"2015-02-04","6",1.37,3.18
"2015-02-04","7",1.93,3.18
"2015-02-04","8",2.44,3.18
"2015-02-04","9",2.61,3.18333333333333
"2015-02-04","10",2.61,3.18
"2015-02-04","11",2.62,3.18333333333333
"2015-02-04","12",2.67,3.18
"2015-02-04","13",2.7,3.19
"2015-02-04","14",2.74,3.19
"2015-02-04","15",2.78,3.19
"2015-02-04","16",2.82,3.19333333333333
"2015-02-04","17",2.86,3.19
"2015-02-04","18",2.89,3.2
"2015-02-04","19",2.93,3.2
"2015-02-04","20",2.96,3.2
"2015-02-04","21",2.99,3.2
"2015-02-04","22",3.02,3.2
"2015-02-04","23",3.04,3.20333333333333
"2015-02-04","24",3.07,3.2
"2015-02-04","25",3.1,3.2
"2015-02-04","26",3.12,3.2
"2015-02-04","27",3.15,3.21
"2015-02-04","28",3.18,3.2
"2015-02-04","29",3.21,3.2
"2015-02-04","30",3.23,3.205
"2015-02-04","31",3.26,3.2
"2015-02-04","32",3.29,3.2
"2015-02-04","33",3.32,3.20666666666667
"2015-02-04","34",3.34,3.205
"2015-02-04","35",3.37,3.20333333333333
"2015-02-04","36",3.4,3.205
"2015-02-04","37",3.43,3.20333333333333
"2015-02-04","38",3.45,3.205
"2015-02-04","39",3.48,3.21
"2015-02-04","40",3.5,3.21
"2015-02-04","41",3.53,3.21
"2015-02-04","42",3.55,3.21
"2015-02-04","43",3.57,3.21
"2015-02-04","44",3.59,3.21
"2015-02-04","45",3.61,3.21
"2015-02-04","46",3.63,3.21
"2015-02-04","47",3.65,3.21
"2015-02-04","48",3.66,3.21
"2015-02-04","49",3.68,3.21
"2015-02-04","50",3.69,3.21
"2015-02-04","51",3.7,3.215
"2015-02-04","52",3.71,3.22
"2015-02-04","53",3.72,3.265
"2015-02-04","54",3.73,3.34
"2015-02-04","55",3.73,3.39
"2015-02-04","56",3.74,3.41
"2015-02-04","57",3.75,3.415
"2015-02-04","58",3.75,3.43
"2015-02-04","59",3.76,3.45666666666667
"2015-02-04","60",3.76,3.47
"2015-02-04","61",3.77,3.49555555555556
"2015-02-25","1",0.6,2.69666666666667
"2015-02-25","2",0.66,2.66
"2015-02-25","3",0.67,2.645
"2015-02-25","4",0.67,2.65333333333333
"2015-02-25","5",0.67,2.65
"2015-02-25","6",0.67,2.64
"2015-02-25","7",0.67,2.64
"2015-02-25","8",0.67,2.65
"2015-02-25","9",0.67,2.65
"2015-02-25","10",0.75,2.64666666666667
"2015-02-25","11",1.24,2.64
"2015-02-25","12",1.77,2.64
"2015-02-25","13",2.09,2.64333333333333
"2015-02-25","14",2.3,2.66
"2015-02-25","15",2.44,2.66
"2015-02-25","16",2.53,2.665
"2015-02-25","17",2.6,2.665
"2015-02-25","18",2.63,2.675
"2015-02-25","19",2.65,2.675
"2015-02-25","20",2.68,2.68
"2015-02-25","21",2.72,2.685
"2015-02-25","22",2.77,2.69
"2015-02-25","23",2.81,2.68333333333333
"2015-02-25","24",2.84,2.68
"2015-02-25","25",2.87,2.68
"2015-02-25","26",2.9,2.69
"2015-02-25","27",2.93,2.685
"2015-02-25","28",2.96,2.69
"2015-02-25","29",2.98,2.695
"2015-02-25","30",3.01,2.71
"2015-02-25","31",3.04,2.71
"2015-02-25","32",3.07,2.71
"2015-02-25","33",3.09,2.705
"2015-02-25","34",3.12,2.70666666666667
"2015-02-25","35",3.15,2.7
"2015-02-25","36",3.18,2.7
"2015-02-25","37",3.21,2.68
"2015-02-25","38",3.24,2.685
"2015-02-25","39",3.26,2.7
"2015-02-25","40",3.29,2.705
"2015-02-25","41",3.32,2.7
"2015-02-25","42",3.35,2.7
"2015-02-25","43",3.37,2.70333333333333
"2015-02-25","44",3.39,2.71333333333333
"2015-02-25","45",3.42,2.71
"2015-02-25","46",3.44,2.71
"2015-02-25","47",3.46,2.73
"2015-02-25","48",3.48,2.75
"2015-02-25","49",3.5,2.735
"2015-02-25","50",3.52,2.72
"2015-02-25","51",3.53,2.73
"2015-02-25","52",3.55,2.74666666666667
"2015-02-25","53",3.57,2.76
"2015-02-25","54",3.58,2.74
"2015-02-25","55",3.59,2.76
"2015-02-25","56",3.6,2.78666666666667
"2015-02-25","57",3.62,2.76666666666667
"2015-02-25","58",3.63,2.75
"2015-02-25","59",3.64,2.75
"2015-02-25","60",3.65,2.76666666666667
"2015-02-25","61",3.66,2.76
"2015-03-04","0",1.07,2.61
"2015-03-04","1",1.17,2.61
"2015-03-04","2",1.2,2.6
"2015-03-04","3",1.2,2.6
"2015-03-04","4",1.2,2.6
"2015-03-04","5",1.2,2.595
"2015-03-04","6",1.2,2.59666666666667
"2015-03-04","7",1.2,2.59
"2015-03-04","8",1.2,2.595
"2015-03-04","9",1.2,2.59
"2015-03-04","10",1.2,2.59
"2015-03-04","11",1.2,2.59
"2015-03-04","12",1.21,2.59
"2015-03-04","13",1.28,2.5825
"2015-03-04","14",1.53,2.585
"2015-03-04","15",1.95,2.58
"2015-03-04","16",2.31,2.58
"2015-03-04","17",2.44,2.58
"2015-03-04","18",2.46,2.58
"2015-03-04","19",2.53,2.585
"2015-03-04","20",2.6,2.58
"2015-03-04","21",2.66,2.59
"2015-03-04","22",2.71,2.6
"2015-03-04","23",2.76,2.6
"2015-03-04","24",2.8,2.61
"2015-03-04","25",2.84,2.62
"2015-03-04","26",2.88,2.615
"2015-03-04","27",2.92,2.605
"2015-03-04","28",2.95,2.6
"2015-03-04","29",2.98,2.595
"2015-03-04","30",3.01,2.585
"2015-03-04","31",3.04,2.58
"2015-03-04","32",3.07,2.595
"2015-03-04","33",3.09,2.6
"2015-03-04","34",3.12,2.605
"2015-03-04","35",3.15,2.595
"2015-03-04","36",3.17,2.59666666666667
"2015-03-04","37",3.19,2.6
"2015-03-04","38",3.22,2.6
"2015-03-04","39",3.24,2.6
"2015-03-04","40",3.26,2.61
"2015-03-04","41",3.29,2.615
"2015-03-04","42",3.31,2.65
"2015-03-04","43",3.33,2.63
"2015-03-04","44",3.35,2.635
"2015-03-04","45",3.37,2.625
"2015-03-04","46",3.38,2.62
"2015-03-04","47",3.4,2.625
"2015-03-04","48",3.42,2.635
"2015-03-04","49",3.44,2.66666666666667
"2015-03-04","50",3.45,2.67
"2015-03-04","51",3.47,2.67
"2015-03-04","52",3.49,2.67
"2015-03-04","53",3.5,2.685
"2015-03-04","54",3.51,2.7
"2015-03-04","55",3.53,2.70666666666667
"2015-03-04","56",3.54,2.705
"2015-03-04","57",3.55,2.715
"2015-03-04","58",3.57,2.755
"2015-03-04","59",3.58,2.76
"2015-03-04","60",3.59,2.765
"2015-03-04","61",3.6,2.77
"2015-03-13","0",1.8,2.78
"2015-03-13","1",1.96,2.715
"2015-03-13","2",2.01,2.63
"2015-03-13","3",2.02,2.63
"2015-03-13","4",2.02,2.79333333333333
"2015-03-13","5",2.03,2.925
"2015-03-13","6",2.03,2.93666666666667
"2015-03-13","7",2.03,2.94
"2015-03-13","8",2.03,2.95
"2015-03-13","9",2.04,2.94666666666667
"2015-03-13","10",2.04,2.95
"2015-03-13","11",2.05,2.95333333333333
"2015-03-13","12",2.07,2.95333333333333
"2015-03-13","13",2.09,2.95666666666667
"2015-03-13","14",2.12,2.96
"2015-03-13","15",2.16,2.96
"2015-03-13","16",2.2,2.96
"2015-03-13","17",2.25,2.96
"2015-03-13","18",2.32,2.96
"2015-03-13","19",2.39,2.96
"2015-03-13","20",2.47,2.96333333333333
"2015-03-13","21",2.55,2.96
"2015-03-13","22",2.61,2.965
"2015-03-13","23",2.68,2.965
"2015-03-13","24",2.73,2.97
"2015-03-13","25",2.77,2.97
"2015-03-13","26",2.81,2.97
"2015-03-13","27",2.85,2.97
"2015-03-13","28",2.88,2.97
"2015-03-13","29",2.91,2.97
"2015-03-13","30",2.94,2.97
"2015-03-13","31",2.96,2.975
"2015-03-13","32",2.99,2.975
"2015-03-13","33",3.01,2.98
"2015-03-13","34",3.03,2.98
"2015-03-13","35",3.06,2.98
"2015-03-13","36",3.08,2.98333333333333
"2015-03-13","37",3.1,2.985
"2015-03-13","38",3.12,2.98666666666667
"2015-03-13","39",3.14,2.99
"2015-03-13","40",3.16,2.98333333333333
"2015-03-13","41",3.18,2.99
"2015-03-13","42",3.2,2.99
"2015-03-13","43",3.22,2.99
"2015-03-13","44",3.24,2.99
"2015-03-13","45",3.26,2.99
"2015-03-13","46",3.28,2.995
"2015-03-13","47",3.3,3
"2015-03-13","48",3.32,3
"2015-03-13","49",3.34,3
"2015-03-13","50",3.37,3
"2015-03-13","51",3.39,3
"2015-03-13","52",3.41,3
"2015-03-13","53",3.43,3
"2015-03-13","54",3.45,3
"2015-03-13","55",3.47,3
"2015-03-13","56",3.48,3
"2015-03-13","57",3.5,3
"2015-03-13","58",3.51,3
"2015-03-13","59",3.53,3
"2015-03-13","60",3.54,3
"2015-03-13","61",3.56,3.00833333333333
"2015-03-18","0",1.67,3.15
"2015-03-18","1",1.86,3.15666666666667
"2015-03-18","2",1.92,3.075
"2015-03-18","3",1.92,3.01666666666667
"2015-03-18","4",1.92,3
"2015-03-18","5",1.96,2.98
"2015-03-18","6",2.02,2.97
"2015-03-18","7",2.05,2.97
"2015-03-18","8",2.06,2.97
"2015-03-18","9",2.06,2.97
"2015-03-18","10",2.07,2.98
"2015-03-18","11",2.07,2.98666666666667
"2015-03-18","12",2.07,2.98333333333333
"2015-03-18","13",2.07,2.99
"2015-03-18","14",2.09,2.99
"2015-03-18","15",2.12,2.99
"2015-03-18","16",2.17,2.99666666666667
"2015-03-18","17",2.23,3
"2015-03-18","18",2.29,3
"2015-03-18","19",2.35,2.99666666666667
"2015-03-18","20",2.41,3
"2015-03-18","21",2.48,3.01
"2015-03-18","22",2.54,3.025
"2015-03-18","23",2.6,3.03
"2015-03-18","24",2.66,3.0425
"2015-03-18","25",2.72,3.04333333333333
"2015-03-18","26",2.77,3.05666666666667
"2015-03-18","27",2.81,3.06
"2015-03-18","28",2.85,3.06
"2015-03-18","29",2.89,3.06333333333333
"2015-03-18","30",2.92,3.06333333333333
"2015-03-18","31",2.96,3.065
"2015-03-18","32",2.99,3.06
"2015-03-18","33",3.02,3.065
"2015-03-18","34",3.04,3.065
"2015-03-18","35",3.07,3.06333333333333
"2015-03-18","36",3.1,3.07
"2015-03-18","37",3.12,3.07
"2015-03-18","38",3.14,3.07333333333333
"2015-03-18","39",3.17,3.08
"2015-03-18","40",3.19,3.08
"2015-03-18","41",3.21,3.08
"2015-03-18","42",3.23,3.08
"2015-03-18","43",3.26,3.08666666666667
"2015-03-18","44",3.28,3.08666666666667
"2015-03-18","45",3.3,3.09
"2015-03-18","46",3.32,3.09
"2015-03-18","47",3.34,3.09
"2015-03-18","48",3.36,3.09
"2015-03-18","49",3.38,3.09333333333333
"2015-03-18","50",3.4,3.09
"2015-03-18","51",3.41,3.09
"2015-03-18","52",3.43,3.09
"2015-03-18","53",3.44,3.095
"2015-03-18","54",3.46,3.09
"2015-03-18","55",3.47,3.09666666666667
"2015-03-18","56",3.48,3.09
"2015-03-18","57",3.49,3.095
"2015-03-18","58",3.5,3.09333333333333
"2015-03-18","59",3.51,3.095
"2015-03-18","60",3.52,3.1
"2015-03-25","0",1.98,3.365
"2015-03-25","1",2.29,3.38
"2015-03-25","2",2.38,3.295
"2015-03-25","3",2.38,3.265
"2015-03-25","4",2.38,3.25
"2015-03-25","5",2.39,3.265
"2015-03-25","6",2.4,3.28666666666667
"2015-03-25","7",2.41,3.285
"2015-03-25","8",2.42,3.275
"2015-03-25","9",2.43,3.19
"2015-03-25","10",2.44,3.195
"2015-03-25","11",2.46,3.18
"2015-03-25","12",2.47,3.19
"2015-03-25","13",2.48,3.20666666666667
"2015-03-25","14",2.48,3.17
"2015-03-25","15",2.49,3.1425
"2015-03-25","16",2.49,3.145
"2015-03-25","17",2.5,3.16666666666667
"2015-03-25","18",2.5,3.18666666666667
"2015-03-25","19",2.51,3.165
"2015-03-25","20",2.51,3.14666666666667
"2015-03-25","21",2.51,3.14
"2015-03-25","22",2.52,3.14
"2015-03-25","23",2.52,3.145
"2015-03-25","24",2.54,3.17
"2015-03-25","25",2.56,3.18666666666667
"2015-03-25","26",2.62,3.19
"2015-03-25","27",2.7,3.2
"2015-03-25","28",2.79,3.22
"2015-03-25","29",2.86,3.22
"2015-03-25","30",2.91,3.23
"2015-03-25","31",2.95,3.23
"2015-03-25","32",2.98,3.245
"2015-03-25","33",3.01,3.26
"2015-03-25","34",3.03,3.26
"2015-03-25","35",3.05,3.26
"2015-03-25","36",3.07,3.26
"2015-03-25","37",3.09,3.265
"2015-03-25","38",3.11,3.27
"2015-03-25","39",3.12,3.27
"2015-03-25","40",3.14,3.27
"2015-03-25","41",3.16,3.27
"2015-03-25","42",3.17,3.27
"2015-03-25","43",3.19,3.27
"2015-03-25","44",3.21,3.275
"2015-03-25","45",3.23,3.28
"2015-03-25","46",3.25,3.27333333333333
"2015-03-25","47",3.26,3.28
"2015-03-25","48",3.28,3.28
"2015-03-25","49",3.3,3.28
"2015-03-25","50",3.32,3.28
"2015-03-25","51",3.34,3.28
"2015-03-25","52",3.36,3.28
"2015-03-25","53",3.38,3.28
"2015-03-25","54",3.39,3.29
"2015-03-25","55",3.41,3.285
"2015-03-25","56",3.42,3.29
"2015-03-25","57",3.44,3.29
"2015-03-25","58",3.45,3.29
"2015-03-25","59",3.46,3.29
"2015-03-25","60",3.47,3.294
"2015-04-01","1",2.66,3.5664
"2015-04-01","2",2.75,3.56181818181818
"2015-04-01","3",2.79,3.54964285714286
"2015-04-01","4",2.8,3.54
"2015-04-01","5",2.81,3.54
"2015-04-01","6",2.81,3.52666666666667
"2015-04-01","7",2.81,3.499
"2015-04-01","8",2.81,3.49214285714286
"2015-04-01","9",2.81,3.49
"2015-04-01","10",2.81,3.49692307692308
"2015-04-01","11",2.81,3.49857142857143
"2015-04-01","12",2.81,3.48666666666667
"2015-04-01","13",2.81,3.48333333333333
"2015-04-01","14",2.81,3.482
"2015-04-01","15",2.81,3.489
"2015-04-01","16",2.81,3.48714285714286
"2015-04-01","17",2.81,3.48333333333333
"2015-04-01","18",2.81,3.46714285714286
"2015-04-01","19",2.81,3.46
"2015-04-01","20",2.81,3.46
"2015-04-01","21",2.81,3.45857142857143
"2015-04-01","22",2.81,3.46
"2015-04-01","23",2.81,3.46222222222222
"2015-04-01","24",2.81,3.47
"2015-04-01","25",2.81,3.47
"2015-04-01","26",2.81,3.47
"2015-04-01","27",2.81,3.47
"2015-04-01","28",2.81,3.47
"2015-04-01","29",2.81,3.469
"2015-04-01","30",2.81,3.465
"2015-04-01","31",2.81,3.46142857142857
"2015-04-01","32",2.81,3.46142857142857
"2015-04-01","33",2.81,3.46
"2015-04-01","34",2.81,3.45571428571429
"2015-04-01","35",2.81,3.45571428571429
"2015-04-01","36",2.81,3.458
"2015-04-01","37",2.81,3.46
"2015-04-01","38",2.81,3.46
"2015-04-01","39",2.81,3.45833333333333
"2015-04-01","40",2.82,3.46
"2015-04-01","41",2.85,3.462
"2015-04-01","42",2.91,3.465
"2015-04-01","43",2.98,3.47
"2015-04-01","44",3.05,3.47
"2015-04-01","45",3.11,3.464
"2015-04-01","46",3.16,3.46857142857143
"2015-04-01","47",3.2,3.47
"2015-04-01","48",3.24,3.46333333333333
"2015-04-01","49",3.26,3.46833333333333
"2015-04-01","50",3.28,3.47
"2015-04-01","51",3.3,3.47333333333333
"2015-04-01","52",3.32,3.476
"2015-04-01","53",3.34,3.47
"2015-04-01","54",3.35,3.478
"2015-04-01","55",3.37,3.48
"2015-04-01","56",3.38,3.48
"2015-04-01","57",3.39,3.48
"2015-04-01","58",3.41,3.48333333333333
"2015-04-01","59",3.42,3.48363636363636
"2015-04-01","60",3.43,3.48
"2015-04-09","1",3.17,5.33071428571429
"2015-04-09","2",3.26,4.232
"2015-04-09","3",3.29,4.11333333333333
"2015-04-09","4",3.29,4.02
"2015-04-09","5",3.29,3.99
"2015-04-09","6",3.29,3.91111111111111
"2015-04-09","7",3.29,3.91
"2015-04-09","8",3.29,3.85
"2015-04-09","9",3.29,3.7875
"2015-04-09","10",3.29,3.75666666666667
"2015-04-09","11",3.29,3.76
"2015-04-09","12",3.29,3.72
"2015-04-09","13",3.29,3.7
"2015-04-09","14",3.29,3.695
"2015-04-09","15",3.29,3.69
"2015-04-09","16",3.29,3.685
"2015-04-09","17",3.29,3.69666666666667
"2015-04-09","18",3.29,3.7
"2015-04-09","19",3.29,3.69666666666667
"2015-04-09","20",3.29,3.68
"2015-04-09","21",3.29,3.725
"2015-04-09","22",3.29,3.755
"2015-04-09","23",3.29,3.74
"2015-04-09","24",3.29,3.73333333333333
"2015-04-09","25",3.29,3.785
"2015-04-09","26",3.29,3.74166666666667
"2015-04-09","27",3.29,3.705
"2015-04-09","28",3.29,3.7
"2015-04-09","29",3.29,3.7
"2015-04-09","30",3.29,3.69
"2015-04-09","31",3.29,3.7
"2015-04-09","32",3.29,3.72333333333333
"2015-04-09","33",3.29,3.715
"2015-04-09","34",3.29,3.72
"2015-04-09","35",3.29,3.73
"2015-04-09","36",3.3,3.725
"2015-04-09","37",3.3,3.725
"2015-04-09","38",3.3,3.74
"2015-04-09","39",3.3,3.735
"2015-04-09","40",3.31,3.725
"2015-04-09","41",3.31,3.725
"2015-04-09","42",3.32,3.77
"2015-04-09","43",3.32,3.79
"2015-04-09","44",3.32,3.79
"2015-04-09","45",3.33,3.74
"2015-04-09","46",3.34,3.72
"2015-04-09","47",3.34,3.74
"2015-04-09","48",3.35,3.76
"2015-04-09","49",3.35,3.79
"2015-04-09","50",3.36,3.76333333333333
"2015-04-09","51",3.37,3.71
"2015-04-09","52",3.37,3.7
"2015-04-09","53",3.38,3.73
"2015-04-09","54",3.39,3.695
"2015-04-09","55",3.4,3.69
"2015-04-09","56",3.41,3.69
"2015-04-09","57",3.42,3.69
"2015-04-09","58",3.42,3.69
"2015-04-09","59",3.43,3.7
"2015-04-09","60",3.44,3.7
"2015-04-09","61",3.45,3.7
"2015-04-15","1",3.75,5.34444444444444
"2015-04-15","2",3.79,5.31714285714286
"2015-04-15","3",3.8,5.29875
"2015-04-15","4",3.81,5.27444444444444
"2015-04-15","5",3.81,5.26444444444444
"2015-04-15","6",3.81,5.254
"2015-04-15","7",3.81,5.25166666666667
"2015-04-15","8",3.81,5.25666666666667
"2015-04-15","9",3.81,5.27
"2015-04-15","10",3.81,5.26894736842105
"2015-04-15","11",3.81,5.25142857142857
"2015-04-15","12",3.81,5.24166666666667
"2015-04-15","13",3.81,5.24125
"2015-04-15","14",3.81,5.23
"2015-04-15","15",3.81,5.22272727272727
"2015-04-15","16",3.81,5.21714285714286
"2015-04-15","17",3.81,5.22777777777778
"2015-04-15","18",3.81,5.242
"2015-04-15","19",3.81,5.23583333333333
"2015-04-15","20",3.81,5.23
"2015-04-15","21",3.81,5.23
"2015-04-15","22",3.81,5.24
"2015-04-15","23",3.81,5.24
"2015-04-15","24",3.81,5.24
"2015-04-15","25",3.81,5.23428571428571
"2015-04-15","26",3.81,5.21666666666667
"2015-04-15","27",3.81,5.17444444444444
"2015-04-15","28",3.81,5.13666666666667
"2015-04-15","29",3.81,5.16142857142857
"2015-04-15","30",3.81,5.135
"2015-04-15","31",3.81,5.122
"2015-04-15","32",3.81,5.1475
"2015-04-15","33",3.81,5.15
"2015-04-15","34",3.81,5.17
"2015-04-15","35",3.81,5.19571428571429
"2015-04-15","36",3.81,5.2
"2015-04-15","37",3.81,5.19875
"2015-04-15","38",3.81,5.2
"2015-04-15","39",3.81,5.2
"2015-04-15","40",3.81,5.2
"2015-04-15","41",3.81,5.18
"2015-04-15","42",3.81,5.1875
"2015-04-15","43",3.81,5.19
"2015-04-15","44",3.81,5.18875
"2015-04-15","45",3.81,5.1875
"2015-04-15","46",3.81,5.17
"2015-04-15","47",3.81,5.145
"2015-04-15","48",3.81,4.99285714285714
"2015-04-15","49",3.81,4.95625
"2015-04-15","50",3.81,4.90142857142857
"2015-04-15","51",3.81,4.894
"2015-04-15","52",3.81,4.892
"2015-04-15","53",3.81,4.88666666666667
"2015-04-15","54",3.81,4.865
"2015-04-15","55",3.81,4.75333333333333
"2015-04-15","56",3.81,4.46
"2015-04-15","57",3.81,4.28
"2015-04-15","58",3.81,4.25
"2015-04-15","59",3.81,4.248
"2015-04-15","60",3.81,4.24666666666667
"2015-04-15","61",3.81,4.23
"2015-04-15","62",3.81,4.22
"2015-04-16","1",5.43,6.31333333333333
"2015-04-16","2",5.43,5.75
"2015-04-16","3",5.43,5.31333333333333
"2015-04-16","4",5.43,5.2225
"2015-04-16","5",5.43,5.21
"2015-04-16","6",5.43,5.205
"2015-04-16","7",5.43,5.2
"2015-04-16","8",5.43,5.2
"2015-04-16","9",5.43,5.2
"2015-04-16","10",5.43,5.195
"2015-04-16","11",5.43,5.185
"2015-04-16","12",5.39,5.174
"2015-04-16","13",5.3,5.166
"2015-04-16","14",5.2,5.15333333333333
"2015-04-16","15",5.09,5.1375
